date,return
2016-04-08,0.0007266579947043808
2016-04-11,-0.0036602724836200962
2016-04-12,0.009316001596548783
2016-04-13,0.00627796125365008
2016-04-14,0.0005463989708311837
2016-04-15,0.0029992689522716225
2016-04-18,0.006083799117510858
2016-04-19,0.004482206822010469
2016-04-20,-0.005057922610313684
2016-04-21,-0.0055256056869683375
2016-04-22,-0.00031868832616460056
2016-04-25,0.0012185012132984534
2016-04-26,-0.0025364622965264633
2016-04-27,0.00255859201972374
2016-04-28,-0.008475460359604899
2016-05-02,0.010902535449151022
2016-05-03,-0.009020689985971801
2016-05-04,-0.0059496635372407
2016-05-05,-0.0031010458725702714
2016-05-06,0.006286186519147174
2016-05-09,-0.0005759857330120739
2016-05-10,0.013355232768000371
2016-05-11,-0.006584441466704905
2016-05-12,0.0007487042717627468
2016-05-13,0.0029601977414969284
2016-05-16,0.012094339852060152
2016-05-17,-0.00838074358366261
2016-05-18,-0.0023313359489115977
2016-05-19,0.008197820498059035
2016-05-20,0.004277905968811385
2016-05-23,-0.002299475511835345
2016-05-24,0.010486326931833502
2016-05-25,0.006606590583508943
2016-05-26,0.0040714133932035325
2016-05-27,0.00146538259525757
2016-06-01,0.000661118243206296
2016-06-02,0.004370546695297867
2016-06-03,-0.0029434727502684233
2016-06-06,0.0039423229098407096
2016-06-07,0.0015300267983130627
2016-06-08,0.003920802062638006
2016-06-09,0.002852327989828464
2016-06-10,-0.009155775214949192
2016-06-13,-0.004309087274133366
2016-06-14,-0.0013935132414425928
2016-06-15,-0.0009972053685503753
2016-06-16,0.00489899657489723
2016-06-17,-0.007466838145407169
2016-06-20,0.007027538680522614
2016-06-21,0.0025466801332171087
2016-06-22,-0.0028601054999008464
2016-06-23,0.01277003867854084
2016-06-24,-0.027954894777889674
2016-06-27,-0.010581862436210872
2016-06-28,0.017776391441477336
2016-06-29,0.01376122022930179
2016-07-01,-0.0013886391321041294
2016-07-05,0.0025985496476785327
2016-07-06,0.007231275005896411
2016-07-07,0.0022154706159872952
2016-07-08,0.011872428464419629
2016-07-11,0.005436123740352803
2016-07-12,0.0016373586326966342
2016-07-13,0.0005778337054593713
2016-07-14,0.0011812921215194625
2016-07-15,-0.0018782548408402253
2016-07-18,0.0014216315170411992
2016-07-19,0.005319962041101456
2016-07-20,0.0020246300850891756
2016-07-21,-0.0043944913881050745
2016-07-22,0.005234059016162447
2016-07-25,-0.0034814923506671625
2016-07-26,-0.0010499590889075803
2016-07-27,-0.00454634735869558
2016-07-28,0.003277161934319467
2016-08-01,0.004546143650258981
2016-08-02,-0.005850937603141489
2016-08-03,-0.0006212365097369955
2016-08-04,0.00444169266822565
2016-08-05,0.007530994468280722
2016-08-08,0.0005385732903716801
2016-08-09,0.0014182352629808605
2016-08-10,0.0005992963941932637
2016-08-11,0.0037737659949392075
2016-08-12,0.006233589320062144
2016-08-15,-0.0011242028105885671
2016-08-16,-0.005325834478519822
2016-08-17,-0.0005751409782220568
2016-08-18,0.002975760278375296
2016-08-19,-0.0024294900916081792
2016-08-22,-0.0016245657248804828
2016-08-23,0.0016455143393512134
2016-08-24,-0.005347871657986342
2016-08-25,-0.005020203329651019
2016-08-26,0.00021351362779866462
2016-08-29,0.0030283691306960845
2016-08-30,-0.005698906154845318
2016-09-01,0.003240404766412702
2016-09-02,0.002371997370585914
2016-09-06,0.0052114568741489006
2016-09-07,-0.005857833933288417
2016-09-08,-0.006182839028787171
2016-09-09,-0.023639117706959287
2016-09-12,0.015410758672402566
2016-09-13,-0.008754645947832373
2016-09-14,0.004976940230358639
2016-09-15,0.01639835736800906
2016-09-16,-8.591052745937145e-05
2016-09-19,-0.002651228032797863
2016-09-20,0.0009473216907751868
2016-09-21,0.007898176083306748
2016-09-22,0.0071582241456601145
2016-09-23,-0.005599003852432872
2016-09-26,-0.008405151013100548
2016-09-27,0.012061136557705422
2016-09-28,0.003824162808765975
2016-09-29,-0.008685725576586029
2016-10-03,-0.0026294097226421754
2016-10-04,-0.0013691289865898687
2016-10-05,0.008000319834043007
2016-10-06,0.0004704662071090715
2016-10-07,-0.0024383712993635833
2016-10-10,0.006021704434672815
2016-10-11,-0.009320052831008336
2016-10-12,0.0020630526477249866
2016-10-13,-0.006960370477167054
2016-10-14,0.003205522371749797
2016-10-17,-0.003648874876046651
2016-10-18,0.005943623265204631
2016-10-19,0.004640865014776044
2016-10-20,-0.0018229418031760606
2016-10-21,0.005806258054643308
2016-10-24,0.013635549554787229
2016-10-25,-0.0020977153419324225
2016-10-26,-0.005175848823567123
2016-10-27,-0.006594310185012743
2016-10-28,-0.0007058697553162872
2016-11-01,-0.008683832946678856
2016-11-02,-0.00894809009275827
2016-11-03,-0.008934867803370316
2016-11-04,-0.007337927135078895
2016-11-07,0.026983632082854196
2016-11-08,0.004565518853979359
2016-11-09,-0.0007389550121523741
2016-11-10,-0.015328677755217509
2016-11-11,0.027864642691128223
2016-11-14,-0.01943699805727857
2016-11-15,0.015744289645988965
2016-11-16,0.011831022445543593
2016-11-17,0.006979657936621846
2016-11-18,-0.00019133945207675234
2016-11-21,0.011632591670838464
2016-11-22,0.0008075374792675808
2016-11-23,-0.003082197164808943
2016-11-25,0.003213842916940707
2016-11-28,-0.006174921433763362
2016-11-29,-0.0003802464543518661
2016-12-01,-0.004208667857934353
2016-12-02,0.0007141481561750587
2016-12-05,0.006927165237710544
2016-12-06,0.0013841347682716988
2016-12-07,0.013712175133547064
2016-12-08,-0.0007709167708399806
2016-12-09,0.0034974873732576657
2016-12-12,0.0006230757858119683
2016-12-13,0.008794425996065761
2016-12-14,-0.0020456754740446055
2016-12-15,0.008513647540294766
2016-12-16,0.0005406265466172684
2016-12-19,0.002323429603465534
2016-12-20,0.007761709082124935
2016-12-21,-0.0005520580229029452
2016-12-22,0.0025934104139354584
2016-12-23,0.003978921627406242
2016-12-27,0.008411613913530784
2016-12-28,-0.014295616572079978
2016-12-29,0.0015846855759388122
2017-01-03,1.998985041804435e-07
2017-01-04,0.001591606808973656
2017-01-05,-0.003480418898050631
2017-01-06,0.0019425920352589227
2017-01-09,0.0006187610992461799
2017-01-10,-0.00018118681944182132
2017-01-11,0.0018898648879857888
2017-01-12,-0.004536952493808622
2017-01-13,0.0006091901215070271
2017-01-17,-0.0036268042608266814
2017-01-18,-0.0005662342279944104
2017-01-19,-0.0018110443356617665
2017-01-20,0.0025903940605633254
2017-01-23,0.0013683168060461457
2017-01-24,0.005796217613784416
2017-01-25,0.006489408731336143
2017-01-26,0.003700838692757875
2017-01-27,0.0029661458947326394
2017-01-30,-0.00727065770326816
2017-02-01,0.00875703968258061
2017-02-02,0.0021583454939934467
2017-02-03,0.006598321285640556
2017-02-06,-0.0006558206128440876
2017-02-07,0.0012730121572415497
2017-02-08,0.0007886056517439127
2017-02-09,0.004657125879119504
2017-02-10,0.0022137236545054758
2017-02-13,0.0035390733454536555
2017-02-14,0.005091785305146865
2017-02-15,0.005194317129527424
2017-02-16,-0.0032077622242783982
2017-02-17,-0.000949662888900486
2017-02-21,0.010036476278678272
2017-02-22,-0.0004302761142650148
2017-02-23,-0.011111352922348175
2017-02-24,0.0013728857887115168
2017-02-27,0.007837003652007372
2017-03-01,0.013741082763359223
2017-03-02,-0.002729505734206882
2017-03-03,-0.0022187534886035374
2017-03-06,-0.004135197656317854
2017-03-07,0.00017681632712092483
2017-03-08,0.0005553440326569663
2017-03-09,0.0033816030792765627
2017-03-10,0.004030522277264926
2017-03-13,0.0020220146496264723
2017-03-14,-0.00187707288449225
2017-03-15,0.006034896183379602
2017-03-16,-0.00028151784554772755
2017-03-17,-0.0018932425361653667
2017-03-20,-0.0013802840380434617
2017-03-21,-0.012245268711378423
2017-03-22,0.003854446030096049
2017-03-23,-0.0010553063230517314
2017-03-24,0.0001979359516374088
2017-03-27,-0.000320046602183813
2017-03-28,0.007591962203427038
2017-03-29,0.002380552493615964
2017-03-30,-0.00048321881928861936
2017-04-03,-0.00010844157925557835
2017-04-04,0.002094849759301443
2017-04-05,-0.001085019239627208
2017-04-06,-0.001553019022169506
2017-04-07,0.0007263416107804032
2017-04-10,0.0021121091964804795
2017-04-11,-0.001976402260469597
2017-04-12,-0.004780434477610574
2017-04-13,-0.002746470913950991
2017-04-17,0.009384730979868899
2017-04-18,-0.002884460049175965
2017-04-19,-0.0011987644417977082
2017-04-20,0.009034535328700436
2017-04-21,0.0005347608801565568
2017-04-24,0.010169849422432325
2017-04-25,0.005077737408492422
2017-04-26,-0.002176910342161057
2017-04-27,0.004272723520382594
2017-05-01,0.005514852106559094
2017-05-02,0.005618744852854712
2017-05-03,-0.00045859761265589394
2017-05-04,0.002603893478322275
2017-05-05,-0.0012695760455885175
2017-05-08,0.004614930538647583
2017-05-09,0.0016273506830531844
2017-05-10,-0.0005988235407196347
2017-05-11,-0.0012410625202742972
2017-05-12,0.004267148117344276
2017-05-15,0.005222548347332922
2017-05-16,0.0005083376925285764
2017-05-17,-0.017280058879341618
2017-05-18,0.009326038834334478
2017-05-19,0.005695657844791289
2017-05-22,0.00512120935772528
2017-05-23,0.0011061525506569489
2017-05-24,0.00457573363927812
2017-05-25,0.008453013010635096
2017-05-26,-0.000294176415869294
2017-05-30,0.0013286535846736699
2017-06-01,0.003388373428285986
2017-06-02,0.007477873143262935
2017-06-05,0.006480326431779653
2017-06-06,-0.004796278449651315
2017-06-07,0.00280792226616791
2017-06-08,0.0051904000121837665
2017-06-09,-0.022329203061168854
2017-06-12,-0.008635591838405197
2017-06-13,0.009535535167751153
2017-06-14,0.00021037147617893113
2017-06-15,-0.006989069064470093
2017-06-16,-0.010783482813323617
2017-06-19,0.011049374653531436
2017-06-20,-0.0039750111261181685
2017-06-21,0.005289210740427972
2017-06-22,-0.0048739575558124585
2017-06-23,0.00015687230685225873
2017-06-26,-0.002704844195326164
2017-06-27,-0.01315668272316598
2017-06-28,0.013798863374205703
2017-06-29,-0.01800057254418586
2017-07-03,-0.004994033144298671
2017-07-05,0.007104508809785363
2017-07-06,-0.005400428047059391
2017-07-07,0.006347939609522841
2017-07-10,0.0028995666101716265
2017-07-11,0.0024797370801694124
2017-07-12,0.011387436270292973
2017-07-13,-0.0005585846067907992
2017-07-14,0.008844303099373283
2017-07-17,-0.0004168730918726911
2017-07-18,0.002509357162552425
2017-07-19,0.0038797360963385747
2017-07-20,-0.0002648375755361296
2017-07-21,0.000977575469885767
2017-07-24,-0.0014614892738903395
2017-07-25,0.006293927056636997
2017-07-26,0.001845096444092923
2017-07-27,-0.005260638435805669
2017-07-28,0.0028587178598995623
2017-08-01,0.004010157860823613
2017-08-02,-0.0003917984290484514
2017-08-03,0.0015935150171377135
2017-08-04,0.0022099502500153795
2017-08-07,0.006835013373097495
2017-08-08,-0.0018732781631075547
2017-08-09,0.002604482359782503
2017-08-10,-0.012297240399714119
2017-08-11,-0.00667276208386114
2017-08-14,0.013456907441383538
2017-08-15,0.0017410614828110582
2017-08-16,-0.0007574524495468813
2017-08-17,-0.011130756521304666
2017-08-18,0.0001866862589788409
2017-08-21,0.0005266653594430626
2017-08-22,0.009372092019410099
2017-08-23,-0.002240230757357001
2017-08-24,-0.0018920851825047354
2017-08-25,0.00021244508527042913
2017-08-28,0.0003109639412070645
2017-08-29,0.002683719846695057
2017-08-30,0.0008577932194352871
2017-09-01,0.00293977949335165
2017-09-05,-0.005150306424319481
2017-09-06,0.0030225962910043454
2017-09-07,0.005980490992474109
2017-09-08,-0.003610031431848225
2017-09-11,0.01573354911015695
2017-09-12,0.0013734721065424586
2017-09-13,-0.0005991176311091276
2017-09-14,0.0010278128782828556
2017-09-15,0.003214754940539062
2017-09-18,0.0040377662318041106
2017-09-19,0.004626691275130642
2017-09-20,-0.0011968481671686215
2017-09-21,-0.004715913184121287
2017-09-22,-0.0016178962451088843
2017-09-25,-0.010578677346399171
2017-09-26,-1.040800443435875e-07
2017-09-27,0.0025977591569281686
2017-09-28,0.003648059271490856
2017-10-02,0.0019960612526978955
2017-10-03,0.003361436784933865
2017-10-04,0.0012763590064513537
2017-10-05,0.005243662180337005
2017-10-06,-0.003507451011008894
2017-10-09,0.0017968449225516732
2017-10-10,0.0034879735928346712
2017-10-11,0.004901367561271373
2017-10-12,0.00021361494044018145
2017-10-13,0.005933693062982389
2017-10-16,0.002237525428242865
2017-10-17,0.002563657188104863
2017-10-18,-0.0005629390189785577
2017-10-19,-0.0028909335719945147
2017-10-20,0.0013708509145312128
2017-10-23,-0.0015666235385633006
2017-10-24,0.00864897414642425
2017-10-25,-0.00399707922558248
2017-10-26,0.004047294764930059
2017-10-27,0.00983989907025599
2017-10-30,-0.0017945929208870923
2017-11-01,0.0021506569549070644
2017-11-02,-0.00011520367412143156
2017-11-03,0.004622085764302738
2017-11-06,0.002605081486426808
2017-11-07,0.0014076886791009418
2017-11-08,-0.0010114476762435054
2017-11-09,-0.003529854992386971
2017-11-10,0.004188197530716795
2017-11-13,0.00032203918336134833
2017-11-14,0.0024046600837206444
2017-11-15,-0.012063906051485206
2017-11-16,0.017028831815882245
2017-11-17,-0.0067226528103825735
2017-11-20,0.0042147856178377015
2017-11-21,0.008464020016643512
2017-11-22,-0.002612083949046673
2017-11-24,0.004187992766218049
2017-11-27,0.0008450016854516111
2017-11-28,0.00834981743469593
2017-11-29,-0.007815692433125371
2017-12-01,-0.0016402819191991187
2017-12-04,-0.005981324834649946
2017-12-05,-0.002368995003014793
2017-12-06,-6.118307816497907e-05
2017-12-07,0.003532712912064415
2017-12-08,0.007399853736071136
2017-12-11,0.002876433060641569
2017-12-12,-0.001546975568319649
2017-12-13,0.002953822917616195
2017-12-14,-0.0059113593030317175
2017-12-15,0.010701581833905243
2017-12-18,0.007690529466311354
2017-12-19,-0.0021302920477747627
2017-12-20,0.0010671552638739188
2017-12-21,0.004569191517005183
2017-12-22,-0.0007596362431314014
2017-12-26,0.0043030165871220175
2017-12-27,0.0015307703231109459
2017-12-28,0.0027587504572089863
2018-01-02,0.0054338991389284485
2018-01-03,0.00671975353406518
2018-01-04,0.004324751131507056
2018-01-05,0.006924744641545627
2018-01-08,0.005829627520326811
2018-01-09,0.0004929854232396938
2018-01-10,-0.0011181380694962016
2018-01-11,0.012818201624168146
2018-01-12,0.011806632281848759
2018-01-16,-0.0029364620395348874
2018-01-17,0.007581521872356621
2018-01-18,0.0007981263917712954
2018-01-19,0.0031502302971780877
2018-01-22,0.010522708669447347
2018-01-23,-0.0027750975451401607
2018-01-24,0.0006008653793564043
2018-01-25,0.005182246036567474
2018-01-26,0.00770187361072321
2018-01-29,-0.0064620087810572345
2018-01-30,-0.008351284703807051
2018-02-01,-0.004593603127951162
2018-02-02,-0.022328079178961402
2018-02-05,-0.044315108794298924
2018-02-06,0.0293678016668047
2018-02-07,-0.006782611845876401
2018-02-08,-0.041885204069848816
2018-02-09,0.01685582680763627
2018-02-12,0.01137870293242613
2018-02-13,0.008252222274865429
2018-02-14,0.015901771638199006
2018-02-15,0.011002337639128435
2018-02-16,-0.0012433792513627854
2018-02-20,-0.011208222628410388
2018-02-21,-0.008520476330605146
2018-02-22,0.006454780307656664
2018-02-23,0.016546032218911016
2018-02-26,0.011169328047337558
2018-02-27,-0.013377737160907628
2018-03-01,-0.014990329519004024
2018-03-02,0.0011712281788544695
2018-03-05,0.012730066555205028
2018-03-06,0.0010240392169873417
2018-03-07,-0.0028133812984706135
2018-03-08,0.00528946079781792
2018-03-09,0.01975504332981565
2018-03-12,-0.001154382162482045
2018-03-13,-0.009156706029676684
2018-03-14,-0.006530155545124984
2018-03-15,0.0027789826511838674
2018-03-16,0.0027856238396556715
2018-03-19,-0.014633764943552674
2018-03-20,0.008728059826092035
2018-03-21,-0.005369484889559194
2018-03-22,-0.026790279952971226
2018-03-23,-0.02180426319745041
2018-03-26,0.035973577554051235
2018-03-27,-0.024692498377886833
2018-03-28,-0.006543774438856552
2018-04-02,-0.020005355726230932
2018-04-03,0.014167260243646191
2018-04-04,0.012398166032592164
2018-04-05,0.008743273574759692
2018-04-06,-0.020901360929713904
2018-04-09,0.0026855895435981486
2018-04-10,0.0136562770683008
2018-04-11,-0.006713032060920609
2018-04-12,0.0099140800536568
2018-04-13,-0.0016800744345473416
2018-04-16,0.009416877789483332
2018-04-17,0.013974361779917793
2018-04-18,-0.0002329827690090376
2018-04-19,-0.0032390656711970256
2018-04-20,-0.010864393860334099
2018-04-23,-0.0027824884099616905
2018-04-24,-0.013392945164918754
2018-04-25,6.80131493075553e-05
2018-04-26,0.017067375822074744
2018-04-27,0.0011464934513920255
2018-05-01,0.0006743688549535011
2018-05-02,-0.0015150552410201888
2018-05-03,0.00044955130238695496
2018-05-04,0.010546761289696727
2018-05-07,0.0009758796955498296
2018-05-08,0.0013534926561497478
2018-05-09,0.0065670743044724655
2018-05-10,0.00976786863107106
2018-05-11,0.003939381241150235
2018-05-14,0.0011917511740060583
2018-05-15,-0.0064862748409717326
2018-05-16,0.004326072033062426
2018-05-17,0.0013467732616805588
2018-05-18,-0.00404371572397228
2018-05-21,0.007581977189201335
2018-05-22,-0.003865575131337842
2018-05-23,0.00428165308653287
2018-05-24,-0.004886880266308673
2018-05-25,-0.002394040918784605
2018-05-29,-0.005166251889144472
2018-05-30,0.013568025902206491
2018-06-01,0.00637977029219579
2018-06-04,0.006379977843845405
2018-06-05,0.0007100218212654323
2018-06-06,0.010606096731259309
2018-06-07,0.00534057406310321
2018-06-08,0.005007267114407878
2018-06-11,0.0018767671666136336
2018-06-12,0.0019580092858181683
2018-06-13,-0.0049844816776515545
2018-06-14,0.0010210883793268398
2018-06-15,0.0010485686500808103
2018-06-18,-0.0015092713040557172
2018-06-19,-0.0035208812662902273
2018-06-20,-0.00014079268874669904
2018-06-21,-0.003327653032770947
2018-06-22,0.006761454517649653
2018-06-25,-0.01288217268333888
2018-06-26,0.003880868271253413
2018-06-27,-0.0028712184503041
2018-06-28,0.003339911177049135
2018-07-02,-0.00025452335740073617
2018-07-03,-0.005072361872276382
2018-07-05,0.00918108253195139
2018-07-06,0.005074014465770583
2018-07-09,0.008173938628852668
2018-07-10,0.006081725718643594
2018-07-11,-0.005870799066415487
2018-07-12,0.010713223073333424
2018-07-13,0.004148791652941938
2018-07-16,-0.0036122760747848166
2018-07-17,0.002533539895729401
2018-07-18,0.0013938153722349205
2018-07-19,-0.0022917829219147754
2018-07-20,0.0015042478828260497
2018-07-23,-0.0009421407034208109
2018-07-24,0.009554418589127135
2018-07-25,0.009934402463175267
2018-07-26,-0.025636613904377076
2018-07-27,-0.007064889009026474
2018-07-30,-0.006851538072525492
2018-08-01,-0.00148870825203842
2018-08-02,0.00695137508857014
2018-08-03,0.0030498396283327634
2018-08-06,0.0019494904760224356
2018-08-07,0.004440207792901613
2018-08-08,0.002321615528904033
2018-08-09,-0.0019912172179034154
2018-08-10,-0.0033679137892448276
2018-08-13,-0.0035550516567258396
2018-08-14,0.004960084197629522
2018-08-15,-0.005024297182909582
2018-08-16,0.009992571159437606
2018-08-17,0.0019430197668186678
2018-08-20,0.00274478691677603
2018-08-21,-0.0010626548580818093
2018-08-22,0.00012392037256196437
2018-08-23,0.0004349873122610774
2018-08-24,0.005277412702372037
2018-08-27,0.005467399819540665
2018-08-28,0.0001491846406565331
2018-08-29,0.007361106261857955
2018-08-30,-0.002378350956560805
2018-09-04,0.0014697456029272211
2018-09-05,-0.004760482087023825
2018-09-06,0.0002186636206897739
2018-09-07,-0.002148573786320829
2018-09-10,7.806241209356787e-05
2018-09-11,0.009118046124845798
2018-09-12,0.0011973338541574692
2018-09-13,0.004126626322815509
2018-09-14,-0.004581840960287209
2018-09-17,-0.008130458600128987
2018-09-18,0.005155373844912743
